chapoca: .word 20, 24
.byte 199,199,199,199,199,199,199,199,199,136,136,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,136,136,39,39,136,136,199,199,199,199,199,199,199,
199,199,199,199,199,199,136,224,136,136,136,136,136,136,136,199,199,199,199,199,
199,199,199,199,199,199,136,136,83,83,93,83,83,136,199,199,199,199,199,199,
199,199,199,199,199,199,136,83,93,175,175,175,175,199,199,199,199,199,199,199,
199,199,199,199,199,199,136,83,175,255,0,255,0,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,83,175,175,86,86,175,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,83,175,175,175,93,93,199,199,199,199,199,199,
199,199,199,199,199,199,199,93,175,83,83,83,175,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,175,175,175,175,175,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,175,93,93,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,224,224,224,175,224,224,199,199,199,199,199,199,199,
199,199,199,199,199,93,93,0,224,224,224,224,0,93,93,199,199,199,199,199,
199,199,199,199,175,175,175,0,224,224,224,224,0,175,175,175,199,199,199,199,
199,199,199,199,175,175,175,0,224,224,224,224,0,175,175,175,199,199,199,199,
199,199,199,199,199,175,175,175,20,20,20,20,93,175,175,199,199,199,199,199,
199,199,199,199,199,199,29,175,29,20,20,20,93,29,199,199,199,199,199,199,
199,199,199,199,199,199,199,29,29,136,136,136,29,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,136,136,136,136,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,136,136,136,136,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,136,136,136,136,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,136,136,136,136,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,224,224,224,224,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,29,29,29,29,29,29,199,199,199,199,199,199,199,
